p-0.04_10.8917_0 dE= 0.01140
p+0.04_10.8917_0 dE= 0.01133
p_uns_0.2_1000_110 dE= 63.66369
actual force   predicted force   difference
3.73280 2.86392 0.86888
4.86652 4.59401 0.27251
-0.78801 -1.59338 0.80538
-3.65949 -2.21307 -1.44642
-0.37844 3.18209 -3.56053
-0.19803 0.84970 -1.04773
0.97227 0.56497 0.40729
-1.14989 0.79761 -1.94750
-0.67829 -1.20899 0.53071
1.79703 2.32380 -0.52677
-0.77528 -0.84610 0.07082
-6.71423 0.01907 -6.73331
3.41109 0.32547 3.08563
4.95120 -0.53486 5.48605
2.44064 2.77561 -0.33497
-6.48071 -5.67903 -0.80169
-0.92197 0.21100 -1.13297
15.25054 9.55993 5.69061
9.39742 11.18088 -1.78346
-8.34108 3.62697 -11.96805
2.59250 2.49431 0.09819
6.49312 4.97421 1.51891
-0.81122 0.11760 -0.92882
1.25801 1.36371 -0.10570
1.28079 1.22947 0.05133
2.69718 2.97930 -0.28212
-0.90065 -0.92973 0.02908
-0.51133 -0.32651 -0.18482
3.83734 3.96929 -0.13194
-0.05961 -0.60486 0.54525
-0.88590 -0.36801 -0.51790
0.58130 1.51910 -0.93780
1.06680 -0.13960 1.20641
-1.04443 0.05852 -1.10295
-0.66501 0.37225 -1.03725
0.45819 -0.21250 0.67068
-0.60117 0.25120 -0.85237
0.10194 0.12339 -0.02144
1.98196 0.41207 1.56989
-0.25361 0.11925 -0.37287
-1.36374 1.02707 -2.39082
-1.70016 -2.94453 1.24436
-2.68385 -1.37672 -1.30714
4.89253 4.21085 0.68168
2.96554 0.01997 2.94557
-2.10128 -0.44898 -1.65231
-3.66467 0.12284 -3.78751
1.55096 1.29355 0.25741
-0.54936 -0.63341 0.08405
2.82072 1.11211 1.70861
0.53136 0.35275 0.17860
-0.28390 0.08443 -0.36833
2.31962 1.68329 0.63633
-0.24464 -0.47064 0.22600
6.17922 7.13862 -0.95940
4.39221 5.38520 -0.99299
-3.87651 0.05036 -3.92687
1.93753 -0.16247 2.10000
3.74269 -0.90980 4.65250
-0.86418 0.20671 -1.07088
0.38816 -0.09231 0.48047
0.73069 0.23497 0.49571
0.05197 0.26532 -0.21334
0.10251 0.10231 0.00020
1.09987 -0.76049 1.86036
-1.63337 -0.00054 -1.63284
0.98640 0.00316 0.98323
0.74571 -0.48646 1.23217
0.37527 0.04785 0.32742
0.01383 -0.11757 0.13141
1.58481 -0.69290 2.27771
-1.67297 -0.17272 -1.50024
2.34861 0.19840 2.15021
1.93946 0.51347 1.42599
-2.81530 -0.08546 -2.72984
-0.19957 0.01420 -0.21377
1.61433 0.65994 0.95439
-2.03885 -0.07472 -1.96413
0.43150 0.24148 0.19002
1.06354 0.56672 0.49682
-1.78124 -0.20714 -1.57409
0.77296 -0.22918 1.00214
1.23244 0.09248 1.13997
-1.01556 -0.97346 -0.04210
2.35581 1.54613 0.80968
-0.23633 -0.77361 0.53729
0.03516 0.87420 -0.83905
-0.80475 -1.20524 0.40049
0.18260 0.71651 -0.53391
9.80023 9.10513 0.69510
12.92956 11.87538 1.05418
0.76784 1.64827 -0.88042
-4.73981 -3.28129 -1.45853
6.33468 4.75197 1.58271
0.08316 0.09258 -0.00942
-1.68182 0.18635 -1.86817
1.31312 0.29225 1.02087
0.35766 0.42755 -0.06989
-1.68472 0.03547 -1.72019
0.84372 -0.24084 1.08456
0.51740 0.27484 0.24256
-1.20301 0.04908 -1.25209
0.62485 -0.27252 0.89737
-0.07630 -0.11313 0.03684
1.38983 -0.06689 1.45672
-0.10097 0.24106 -0.34203
1.87897 -0.43633 2.31530
-0.49028 0.21259 -0.70287
-0.36976 0.25269 -0.62245
1.97403 0.54824 1.42579
-0.07916 -0.00643 -0.07273
1.04417 0.01588 1.02829
4.02283 -0.24268 4.26552
0.79108 0.11790 0.67318
-0.92035 0.24581 -1.16616
2.16403 0.54169 1.62234
0.08357 -0.32961 0.41319
-0.69609 -0.22700 -0.46909
3.66996 -0.45975 4.12971
0.44661 -0.13256 0.57917
-0.98229 -0.57927 -0.40302
3.84098 -0.30494 4.14593
0.10732 0.33569 -0.22837
0.94580 0.42922 0.51658
4.07164 0.26348 3.80816
3.66007 0.11640 3.54367
-1.24873 0.34571 -1.59445
4.99434 -0.13433 5.12868
3.03811 -0.02694 3.06506
-0.33705 0.05008 -0.38714
-0.78141 -0.16554 -0.61587
-2.40653 -0.38604 -2.02049
1.74917 -0.01839 1.76756
1.43731 0.12567 1.31164
-2.21245 -0.08094 -2.13151
3.81801 0.12940 3.68861
4.62362 0.17306 4.45056
-2.95006 0.04546 -2.99552
2.33037 0.08833 2.24204
4.15775 -0.18314 4.34089
-4.84316 -0.08294 -4.76022
0.28649 -0.07617 0.36266
5.43250 0.87408 4.55842
0.76926 0.29672 0.47255
-0.80492 -0.06697 -0.73794
0.02571 -0.31074 0.33645
1.75536 0.14413 1.61123
-0.87473 -0.32801 -0.54672
-0.71726 0.09393 -0.81119
2.32298 -0.16623 2.48920
-0.75094 -0.02939 -0.72155
-0.53104 0.40409 -0.93513
15.01524 0.08460 14.93063
-6.44845 -0.06232 -6.38613
-21.59141 -0.94855 -20.64285
1.85845 -0.28590 2.14435
-2.31816 -0.29751 -2.02065
5.32422 -0.45073 5.77495
11.40737 -0.05545 11.46282
-6.13924 0.07976 -6.21900
-13.93070 -0.71433 -13.21638
1.37322 0.01143 1.36178
-1.38430 -0.19395 -1.19035
1.66514 -0.04438 1.70953
16.47245 0.18273 16.28972
-7.71790 -0.08027 -7.63763
-14.76456 0.83065 -15.59520
-7.04643 2.35357 -9.40000
6.81170 -0.08818 6.89988
10.21345 -0.16821 10.38166
-9.30994 0.08822 -9.39817
2.34801 -1.02289 3.37090
12.95869 0.13486 12.82383
-6.28413 -0.94027 -5.34385
2.60362 2.45888 0.14474
-5.50220 -0.09079 -5.41141
0.64365 0.54899 0.09467
3.10943 3.56791 -0.45848
-1.12299 -1.15138 0.02839
2.07183 0.71871 1.35312
-0.22158 0.21369 -0.43526
0.91786 0.03222 0.88564
2.07919 0.90959 1.16961
-3.28145 -2.87376 -0.40770
-0.93342 -0.06227 -0.87115
-5.41336 -3.44524 -1.96811
-0.81280 -1.24905 0.43625
7.30777 3.27984 4.02793
5.67638 4.57894 1.09744
-0.00033 0.22982 -0.23014
-0.00072 -0.54214 0.54142
2.40769 1.89626 0.51143
1.30815 1.18157 0.12659
3.99838 3.72351 0.27487
0.39428 -0.10792 0.50220
-2.01690 -1.38320 -0.63369
2.34712 2.07586 0.27126
0.50092 0.32233 0.17859
0.16489 0.83066 -0.66576
1.16624 1.68347 -0.51723
0.05151 -0.39406 0.44557
1.07727 1.08674 -0.00947
-0.95819 -1.21113 0.25294
-0.40148 -0.37377 -0.02771
-1.07048 -0.13437 -0.93611
-0.75233 -0.74126 -0.01107
2.70030 0.69116 2.00914
-0.58482 0.45393 -1.03874
0.10451 1.66110 -1.55659
-0.47389 -0.89266 0.41878
0.47413 0.78690 -0.31277
-0.54407 -0.26792 -0.27615
0.71836 0.36991 0.34845
-1.15769 -1.01970 -0.13799
1.92090 1.81658 0.10433
3.02785 3.75782 -0.72997
-0.46702 -0.24444 -0.22258
2.70953 0.20205 2.50748
-1.06679 0.12680 -1.19359
1.30746 1.27318 0.03428
9.09293 6.61288 2.48004
1.92488 1.61121 0.31366
-3.42996 -2.85714 -0.57281
5.57035 3.54594 2.02441
-3.81812 -0.83034 -2.98778
1.04386 -0.26406 1.30792
-2.52953 -0.52522 -2.00431
-1.62447 -0.21352 -1.41095
0.03357 -0.49802 0.53159
-0.95388 0.01018 -0.96405
-0.93187 0.53715 -1.46903
0.62577 -0.09544 0.72121
-1.09694 -0.05155 -1.04539
-1.99713 -0.23880 -1.75832
0.67660 -0.19861 0.87521
-0.73438 -0.24367 -0.49071
-0.71805 0.42736 -1.14541
0.54188 -0.14956 0.69144
-0.67822 0.26641 -0.94463
-0.88679 0.00902 -0.89581
-0.36330 -0.71235 0.34905
-1.52028 -0.09878 -1.42149
-0.91238 0.42808 -1.34046
1.03982 0.40548 0.63434
-1.48724 0.41295 -1.90019
-1.61562 0.10374 -1.71936
0.87957 0.42244 0.45713
-2.66846 0.04357 -2.71204
-2.12303 -0.10623 -2.01681
1.17625 0.08209 1.09416
-0.35982 -0.01984 -0.33999
2.12542 1.99067 0.13475
0.95447 0.56432 0.39015
0.34195 -0.59641 0.93836
2.44181 2.84251 -0.40070
0.67536 -0.19541 0.87077
2.40471 1.54605 0.85867
3.95638 4.20136 -0.24498
7.32373 7.35443 -0.03070
5.28308 4.11078 1.17230
-2.58947 -1.76886 -0.82061
1.55530 1.15792 0.39738
2.49931 1.16806 1.33125
-0.53590 0.20698 -0.74288
0.57591 0.17745 0.39845
-0.07628 -0.09055 0.01427
-1.00720 -0.48568 -0.52152
0.48541 -0.08855 0.57396
0.16717 -0.06398 0.23115
-0.91615 0.13588 -1.05203
2.04825 0.79172 1.25653
-0.13751 0.07130 -0.20881
1.06913 -0.28392 1.35306
0.29460 0.20456 0.09004
1.55876 0.17249 1.38626
-1.36157 -0.01219 -1.34938
-0.41605 -0.81776 0.40171
-0.94185 -0.36233 -0.57952
-1.18372 0.30085 -1.48457
2.28891 -0.18627 2.47518
2.48530 -0.41993 2.90523
-0.48118 -0.34134 -0.13984
0.30615 0.63775 -0.33160
-0.40947 0.08795 -0.49742
-0.59688 0.24891 -0.84579
-0.60699 -0.03179 -0.57520
0.74712 0.17703 0.57008
0.91595 -0.16059 1.07654
-0.84493 -0.76793 -0.07700
-1.86626 -0.24605 -1.62021
-0.53141 0.29493 -0.82634
0.27868 0.65468 -0.37599
-0.41950 0.20153 -0.62103
1.55123 -0.33446 1.88569
-1.46597 -0.35566 -1.11031
-0.34920 -0.16524 -0.18396
-1.72868 -0.29849 -1.43019
0.89687 -0.25676 1.15363
0.50791 0.03170 0.47620
-1.91340 -0.04457 -1.86883
0.46569 -0.51521 0.98091
-1.97250 -0.18171 -1.79079
0.29561 0.22161 0.07400
0.92027 -0.29057 1.21084
-3.04804 -0.44030 -2.60774
-2.12122 -0.16604 -1.95518
1.91987 0.74906 1.17081
-1.35149 0.03859 -1.39008
-1.46296 0.36437 -1.82734
-0.44297 -0.05027 -0.39270
-1.77080 -0.10066 -1.67014
-0.90738 -0.02617 -0.88122
1.97510 0.61125 1.36385
-1.92047 -0.30839 -1.61208
-2.22419 -0.38051 -1.84368
-0.14296 -0.14358 0.00062
-0.95349 0.08762 -1.04111
-0.69917 0.08151 -0.78068
0.46553 0.34914 0.11640
-0.71922 -0.10148 -0.61774
-0.92661 -0.04502 -0.88158
5.07170 3.47785 1.59385
10.13149 4.71578 5.41571
0.46938 -0.38885 0.85824
-0.98639 0.26237 -1.24875
4.20058 0.72546 3.47511
1.42350 -0.53164 1.95514
0.13027 -0.11289 0.24316
-3.15219 -1.59973 -1.55245
0.49377 0.36713 0.12664
-1.98389 -0.55088 -1.43301
7.49387 1.07101 6.42286
6.01293 3.58136 2.43157
-2.84128 -1.23096 -1.61032
4.80479 1.77038 3.03441
1.65422 0.18940 1.46482
0.10456 0.07589 0.02867
2.71120 0.40228 2.30892
0.74547 0.08563 0.65984
-0.88952 -0.12686 -0.76266
2.72014 0.70465 2.01549
1.11522 -0.51756 1.63278
-1.00871 -0.20546 -0.80325
0.24835 -0.22007 0.46842
1.54142 0.05190 1.48952
0.32262 0.15787 0.16475
3.94234 -0.36042 4.30275
2.24009 0.17134 2.06876
-0.83748 0.29837 -1.13585
-1.79907 -0.19101 -1.60806
2.91562 0.06321 2.85241
-0.97916 0.10822 -1.08738
4.67070 0.98660 3.68410
1.95777 -0.00591 1.96368
-0.69921 -0.11274 -0.58647
0.22079 0.17428 0.04651
3.37779 0.07809 3.29970
-1.50124 -0.04678 -1.45446
6.21745 0.58899 5.62846
1.91690 0.14057 1.77633
-1.77650 0.19821 -1.97471
0.83882 0.32338 0.51544
1.65075 0.12948 1.52127
-0.32334 -0.30148 -0.02186
1.32997 -0.45830 1.78826
1.51969 -0.00031 1.52000
-0.14332 -0.14941 0.00609
4.38384 0.59342 3.79041
6.41702 6.78951 -0.37249
9.04826 9.70835 -0.66009
-0.91170 -0.63788 -0.27382
2.08109 2.44623 -0.36514
-3.11432 -3.07937 -0.03495
0.77118 0.31453 0.45665
-3.03552 -3.46169 0.42617
3.92218 3.99884 -0.07666
1.40916 0.61644 0.79271
2.53718 3.01485 -0.47768
5.23030 5.63665 -0.40634
0.65531 0.06174 0.59356
-2.51498 -1.67033 -0.84465
3.04096 2.12005 0.92091
1.50148 0.55970 0.94179
1.93308 2.81781 -0.88473
0.51240 0.65529 -0.14290
3.74002 3.59328 0.14674
-1.10118 -0.30437 -0.79681
1.33005 0.47284 0.85721
-2.18898 -2.68094 0.49195
-0.07325 0.97329 -1.04653
0.32489 0.39542 -0.07053
3.11022 1.39518 1.71503
0.01768 0.47301 -0.45533
0.66147 0.40311 0.25836
-1.50946 -0.02870 -1.48076
-0.16211 0.16849 -0.33060
-0.52231 -0.36989 -0.15243
-0.70475 -0.30793 -0.39682
-0.92318 -0.45653 -0.46665
0.68376 -0.00422 0.68798
0.48878 -0.06394 0.55272
-1.29529 -0.18869 -1.10660
-0.38353 -0.64952 0.26599
1.48277 -0.15202 1.63479
-0.52848 0.10524 -0.63372
-0.53870 -0.34432 -0.19438
-0.10975 -0.28487 0.17511
-0.55517 -0.81854 0.26337
-1.89744 -1.39984 -0.49760
1.34661 1.90161 -0.55500
1.14124 0.77497 0.36627
2.03328 1.99234 0.04094
1.94060 2.44539 -0.50479
-0.95646 -0.70924 -0.24722
-0.34261 -0.46855 0.12594
-0.15037 0.92133 -1.07170
-0.60124 0.31492 -0.91616
1.24965 0.70521 0.54444
0.54357 -0.33483 0.87841
-0.50689 0.16887 -0.67576
0.51023 -0.31744 0.82767
1.30828 -0.29723 1.60550
-0.62597 -0.18508 -0.44089
0.06524 0.38156 -0.31632
3.89278 2.53802 1.35476
-0.61230 -0.55351 -0.05880
1.31883 1.74571 -0.42688
0.23424 -0.90537 1.13961
-0.67640 -0.14141 -0.53499
0.58498 0.11695 0.46804
3.72022 2.61992 1.10030
-0.72743 -0.15089 -0.57654
0.13055 -0.35753 0.48808
0.49205 0.01765 0.47440
-0.40106 -0.08918 -0.31188
0.81660 0.77058 0.04602
-0.38104 -0.37105 -0.00999
-0.18824 0.04521 -0.23345
0.45081 0.17887 0.27195
-0.74571 0.07096 -0.81667
-0.02567 0.07317 -0.09883
-0.15853 0.83166 -0.99019
-5.72998 0.03476 -5.76474
-1.02734 0.13510 -1.16243
-0.19479 -0.26051 0.06572
-2.99718 0.39815 -3.39533
0.28021 -0.19967 0.47988
0.88337 0.64443 0.23894
-4.89220 0.02374 -4.91594
-1.58572 0.11337 -1.69908
1.13135 -0.02904 1.16039
-3.50402 0.19094 -3.69496
-0.77773 -0.13558 -0.64215
-0.26521 0.01971 -0.28492
-4.84021 -0.22552 -4.61469
-0.31231 -0.23128 -0.08103
-0.72287 -1.40798 0.68511
-2.47349 1.25864 -3.73213
-0.55724 0.39285 -0.95009
2.61282 2.74829 -0.13547
-0.08052 3.51678 -3.59730
0.59440 -0.52259 1.11699
-1.16972 -0.52006 -0.64966
-2.21131 0.75630 -2.96761
-2.46652 -0.02836 -2.43816
0.72857 -0.24330 0.97186
-4.01495 0.35427 -4.36922
-1.89524 -1.22236 -0.67287
2.56392 2.39980 0.16412
-1.78584 0.03393 -1.81977
-1.61770 -0.08145 -1.53625
0.72912 0.01555 0.71356
-2.95200 -0.69830 -2.25370
-0.47145 -0.14592 -0.32552
0.18559 -0.40933 0.59492
-1.19966 -0.05185 -1.14781
-1.64043 0.08142 -1.72185
1.42509 -0.03861 1.46369
-2.22747 0.52836 -2.75583
-0.40630 0.06584 -0.47214
1.08388 0.03907 1.04481
-2.32852 -0.29404 -2.03448
-0.76983 0.39573 -1.16556
-0.46728 -0.65327 0.18599
-1.01797 1.30261 -2.32057
-0.33144 0.09788 -0.42932
0.57308 -0.07779 0.65087
-3.28412 -0.01788 -3.26623
0.68302 0.03405 0.64897
-1.54808 0.18565 -1.73373
1.31554 0.77982 0.53572
0.54321 0.21707 0.32613
-0.02797 0.10535 -0.13332
-3.96339 0.24688 -4.21027
-0.77541 -0.35498 -0.42043
-0.02489 0.20489 -0.22978
-2.82786 -0.76182 -2.06604
-0.36311 -0.05418 -0.30893
-0.12671 0.00661 -0.13332
-4.70617 0.18310 -4.88927
-0.73997 -0.14915 -0.59082
0.94326 0.17357 0.76969
-2.05425 -0.91665 -1.13761
-0.48156 -0.31592 -0.16565
2.44035 1.94257 0.49778
-3.84048 -0.06864 -3.77185
-3.38318 -3.49899 0.11580
-1.39602 -1.26295 -0.13307
-0.60754 3.10711 -3.71465
4.51039 4.59852 -0.08812
-3.44326 -2.36833 -1.07492
4.30419 5.87723 -1.57303
0.31539 0.10035 0.21504
0.11785 -0.01457 0.13242
-3.92026 -0.54311 -3.37715
-0.43031 -1.11550 0.68519
1.28173 1.88564 -0.60391
-2.57869 0.21729 -2.79598
0.92555 0.07367 0.85188
0.78799 0.08972 0.69826
-5.13316 -0.42635 -4.70681
0.77972 -0.20687 0.98659
-0.59397 -0.81614 0.22217
-4.63297 -0.02873 -4.60424
-0.98115 0.22585 -1.20699
0.22953 -0.13315 0.36269
-3.23655 -0.41471 -2.82184
-0.46294 -0.18535 -0.27759
-0.19457 -0.38811 0.19354
-1.13717 0.23856 -1.37573
2.21964 0.89718 1.32246
-1.13169 -0.39491 -0.73678
-2.31702 0.25286 -2.56988
-0.00018 -0.10384 0.10367
0.01384 -0.26154 0.27539
-3.36886 0.40391 -3.77276
-0.81232 0.20369 -1.01600
0.29986 0.23936 0.06050
-0.35518 -0.61890 0.26371
2.07979 2.12450 -0.04471
-1.43758 -1.31768 -0.11990
1.15204 0.71863 0.43342
1.67771 1.89157 -0.21386
0.92230 0.63175 0.29055
-0.48092 -1.08462 0.60369
-7.78026 -7.50057 -0.27968
-5.36870 -4.79400 -0.57470
-3.53635 -4.01000 0.47365
2.00419 3.01634 -1.01215
-3.52922 -4.25942 0.73020
-0.92413 -1.05853 0.13440
2.40215 2.98206 -0.57991
-0.30097 -0.60498 0.30402
-0.60661 -1.78000 1.17339
-0.70205 0.33350 -1.03555
2.29848 1.79683 0.50165
4.21592 4.23601 -0.02009
5.99459 7.06689 -1.07230
1.11449 0.65877 0.45573
1.04898 -0.40311 1.45209
1.99581 2.33105 -0.33524
0.08629 0.20431 -0.11802
-0.53308 -0.21666 -0.31642
-1.09995 -0.91828 -0.18167
1.80318 1.70791 0.09527
-0.11297 0.12197 -0.23494
-1.80583 -2.15421 0.34838
4.07148 5.29740 -1.22592
-1.16781 0.26436 -1.43218
-0.41644 -0.11211 -0.30433
-0.37656 -0.49265 0.11609
-0.48407 -0.07859 -0.40548
-4.05358 -4.54749 0.49391
-0.19673 -0.91167 0.71494
-0.97936 0.42587 -1.40523
-0.06811 0.62243 -0.69055
-1.60730 -1.31284 -0.29446
-2.62325 -2.04861 -0.57464
0.97328 1.48517 -0.51189
2.00837 1.68745 0.32091
1.33883 1.74081 -0.40198
1.94225 1.55214 0.39011
-0.17108 -0.07099 -0.10009
2.46109 1.98067 0.48042
-0.42702 0.06058 -0.48759
0.98058 0.29447 0.68610
-0.34692 0.14968 -0.49659
3.72703 4.12246 -0.39544
-2.37362 -3.29170 0.91808
5.52116 5.23677 0.28438
2.33135 -0.20792 2.53927
-1.16673 -0.85976 -0.30697
-1.87845 0.81265 -2.69110
1.77212 2.89581 -1.12368
3.77254 4.30408 -0.53155
1.76341 0.91409 0.84932
-0.88507 -0.67835 -0.20672
1.61182 2.20895 -0.59713
1.63781 0.90661 0.73121
-1.46665 -0.86119 -0.60546
-2.69527 -2.25441 -0.44086
2.26130 2.00187 0.25943
-4.33340 1.80563 -6.13903
5.80882 2.79703 3.01179
14.14294 6.16883 7.97411
-1.39120 -0.87347 -0.51773
0.12765 -0.26599 0.39364
-0.25416 0.38985 -0.64401
3.27904 4.64506 -1.36602
7.06703 6.27553 0.79149
-3.02148 -1.37750 -1.64398
3.00463 2.79805 0.20658
-2.11393 -1.62836 -0.48558
0.47258 -0.29782 0.77039
-0.38250 -0.85143 0.46892
4.53374 5.74819 -1.21444
-1.21942 -0.10641 -1.11301
-1.81682 -1.50906 -0.30776
2.31804 1.75183 0.56621
-0.89695 -0.48285 -0.41410
-1.69833 -2.35697 0.65864
-3.62024 -3.93247 0.31223
-1.84130 -1.02410 -0.81719
-5.74784 -5.86372 0.11588
-2.19899 -1.53774 -0.66125
9.68596 8.68292 1.00304
-6.37711 -5.99391 -0.38320
6.71945 6.73774 -0.01829
-5.09710 -5.46972 0.37262
3.20738 2.91927 0.28811
-0.52759 0.57395 -1.10155
1.52568 0.49625 1.02943
-1.34634 -1.13334 -0.21300
0.44312 0.44910 -0.00599
0.68513 1.29012 -0.60500
-1.40123 -1.92513 0.52391
1.05382 1.24730 -0.19348
6.03772 5.35768 0.68004
-2.77288 -2.72634 -0.04654
-2.86257 -3.11429 0.25172
-7.40900 -7.17136 -0.23764
12.67798 12.42348 0.25450
-8.74355 -9.17204 0.42848
-2.74850 -2.66804 -0.08046
-2.92661 -1.72841 -1.19821
3.76245 3.35972 0.40272
-1.12894 -0.75164 -0.37730
0.08211 -0.07501 0.15712
0.44799 0.11914 0.32885
-0.09345 -0.31111 0.21766
-2.02112 -1.66823 -0.35290
0.08406 0.30251 -0.21845
2.47082 1.73027 0.74056
3.96897 2.83810 1.13087
0.20589 0.05713 0.14876
-8.26669 -8.02087 -0.24581
-5.57706 -6.13879 0.56173
16.85859 16.55439 0.30421
-13.48828 -14.27033 0.78205
0.56838 -0.01607 0.58445
-1.00879 -1.35100 0.34221
-1.42569 -0.72394 -0.70175
2.99132 4.41918 -1.42786
1.28204 1.03616 0.24588
-1.06596 -0.48975 -0.57621
-0.69660 -1.27848 0.58188
1.25482 1.83563 -0.58081
-2.04188 -0.55125 -1.49063
2.53534 2.66924 -0.13390
-7.08272 -6.62638 -0.45635
0.01196 1.24681 -1.23485
-3.74199 -4.12812 0.38613
-2.31760 -1.25502 -1.06258
5.77885 6.03536 -0.25650
-22.20101 -5.62709 -16.57392
10.19694 2.92912 7.26782
20.99588 -0.51975 21.51563
1.18235 0.59902 0.58333
0.37731 0.72811 -0.35080
-3.96513 -1.22159 -2.74353
-0.52494 -1.39152 0.86657
0.14092 0.33760 -0.19668
0.19282 1.63481 -1.44199
2.92584 3.05724 -0.13140
-1.83148 -2.28494 0.45346
10.47934 10.80650 -0.32716
-3.02771 -3.26693 0.23922
-1.89891 -2.53598 0.63707
-8.28626 -6.86441 -1.42184
8.27912 8.74230 -0.46318
-12.97513 -14.10053 1.12541
-3.53658 -2.96667 -0.56991
-0.87572 -0.73334 -0.14237
2.28330 3.04485 -0.76155
-2.27174 -0.67151 -1.60023
1.09448 0.72638 0.36810
0.21223 -0.03584 0.24808
-0.18720 -0.30963 0.12243
-1.17789 -1.55713 0.37924
-0.43782 -0.00745 -0.43037
1.93434 1.73548 0.19886
4.07597 3.70591 0.37006
-0.63058 0.00355 -0.63413
-9.03561 -8.44790 -0.58772
-5.14419 -4.49889 -0.64530
22.51880 20.55873 1.96007
-17.19532 -16.48482 -0.71049
0.24814 -0.15737 0.40551
-1.15638 -0.88027 -0.27611
1.20700 0.62494 0.58206
4.17612 3.84995 0.32616
-1.47427 -1.12523 -0.34905
1.70235 1.42486 0.27749
0.15890 0.39840 -0.23950
0.31671 0.15610 0.16061
0.06337 -0.31363 0.37700
6.98584 6.24410 0.74174
-8.06757 -7.17880 -0.88878
-3.31908 -3.14734 -0.17173
-3.95804 -4.15786 0.19982
-3.55277 -1.75967 -1.79310
27.62725 24.82402 2.80323
-7.36968 -6.94238 -0.42730
0.68257 0.58908 0.09349
1.92582 1.06766 0.85816
1.71391 1.90639 -0.19248
1.01160 0.87595 0.13565
0.41541 -0.73390 1.14931
4.32235 4.49369 -0.17134
5.46377 5.32424 0.13953
-0.57233 -0.51075 -0.06158
-4.91208 -4.33741 -0.57467
2.41901 2.30782 0.11120
4.95554 4.91133 0.04422
-6.44461 -5.59004 -0.85457
1.23676 0.92411 0.31266
-5.74611 -5.51227 -0.23384
11.52102 11.88830 -0.36729
-14.22627 -14.81966 0.59339
-8.20646 -7.62842 -0.57804
-1.30684 -0.90132 -0.40551
2.40454 1.81990 0.58464
-0.15007 -0.26428 0.11421
4.66188 4.26998 0.39190
0.45082 0.75642 -0.30560
1.33200 1.52694 -0.19493
3.51543 2.70097 0.81446
-5.50722 -5.14505 -0.36216
-3.13876 -2.32554 -0.81322
-13.96253 -13.04678 -0.91575
1.45308 1.44259 0.01048
-6.97198 -6.02744 -0.94455
3.64623 4.03993 -0.39370
4.39752 3.41546 0.98206
-0.15328 -0.27911 0.12583
3.15765 3.77244 -0.61479
-2.42245 -3.15515 0.73270
4.12880 4.23393 -0.10513
-0.31130 -0.89195 0.58065
0.60754 0.98255 -0.37502
-6.02371 -5.94560 -0.07810
-18.01291 -19.84472 1.83181
4.47484 5.12931 -0.65447
-1.93363 -1.82646 -0.10717
1.66368 1.61871 0.04497
-1.39117 -1.06215 -0.32902
1.07290 0.40974 0.66316
1.29217 1.44178 -0.14961
-0.79041 -0.29131 -0.49911
0.88265 0.31077 0.57187
-0.77530 -0.45293 -0.32238
0.84474 0.70891 0.13583
0.02466 -0.51740 0.54206
2.20040 1.75914 0.44126
0.10135 0.23781 -0.13646
-1.53908 -1.28752 -0.25156
-4.46300 -4.88945 0.42645
-12.47381 -14.79636 2.32255
5.32929 6.64787 -1.31858
-6.17566 -6.77440 0.59874
1.10899 1.48572 -0.37673
-1.96433 -1.15872 -0.80561
3.06489 2.44706 0.61783
-6.30547 -5.47211 -0.83336
6.75260 5.70936 1.04323
-0.20008 -0.72459 0.52451
0.64654 1.05450 -0.40796
-0.69641 -1.23330 0.53688
1.49086 -0.31096 1.80182
5.59483 5.75649 -0.16166
6.80008 7.38851 -0.58843
2.01820 2.56124 -0.54304
-0.26763 1.35691 -1.62454
-21.40075 -21.27859 -0.12217
2.89229 3.06759 -0.17529
-4.92899 -4.79743 -0.13156
0.64927 1.55355 -0.90428
-0.25624 -0.54747 0.29123
-1.40249 -0.64592 -0.75657
-1.87862 -0.28886 -1.58976
0.86262 0.37945 0.48317
-0.71980 -0.49222 -0.22758
3.83166 2.97693 0.85473
-1.12335 -1.18358 0.06023
5.71954 5.44146 0.27808
-0.65156 -0.31423 -0.33733
0.00238 0.06370 -0.06132
-2.38676 -2.52528 0.13852
1.41282 1.28546 0.12736
-5.23772 -5.02201 -0.21571
-7.25943 -7.43769 0.17825
-3.97817 -3.51956 -0.45862
2.74187 2.53365 0.20822
1.20428 0.86719 0.33709
1.48592 1.59151 -0.10558
3.33063 2.97831 0.35233
-0.72404 -1.41754 0.69350
2.79946 3.14679 -0.34733
5.51198 6.13193 -0.61995
-1.26667 -0.31941 -0.94726
-3.33296 -2.76755 -0.56542
-1.54845 -2.65524 1.10679
1.63604 2.85829 -1.22225
-11.85656 -10.12069 -1.73587
-1.75230 -1.96616 0.21386
-18.10885 -18.35953 0.25068
3.15688 4.89705 -1.74017
-1.24216 -1.50059 0.25843
2.53253 2.21509 0.31744
-2.09231 -0.92833 -1.16399
-0.57585 -0.28585 -0.29000
-1.36921 -1.33279 -0.03642
7.15193 6.66978 0.48215
-0.11046 -0.88066 0.77020
0.91108 1.21408 -0.30299
-0.43762 -0.08614 -0.35148
-4.01722 -3.98040 -0.03682
4.82489 4.62027 0.20462
8.06831 7.30655 0.76176
-4.40128 -4.03858 -0.36270
0.28458 1.06288 -0.77829
-21.52526 -21.48753 -0.03773
8.85914 8.13868 0.72046
